ITEM_ID,USER_ID,TIMESTAMP
2147436167,481,1707107292
2147436167,481,1707099541
2147436167,481,1707097327
2300002835,481,1707095278
2300002835,481,1707093813
2300002835,481,1707047577
2147436167,481,1707047104
2147436167,481,1707045814
2147436167,481,1707045724
2147436167,481,1707030462
2147436167,481,1707030247
2147436167,481,1707029822
2147436167,481,1707016076
2147436167,481,1707008908
2147436167,481,1707007566
2147436167,481,1707006728
2300002835,481,1707001926
2147436167,481,1706998064
2147436167,481,1706952807
2147436167,481,1706952389
2147436167,481,1706951902
2147436167,481,1706948665
2300002835,481,1706948649
2300002835,481,1706851514
2147436167,424,1706831992
2300002835,481,1706777686
2300002835,481,1706777349
2300002835,481,1706777279
2300002835,481,1706775639
2147436167,481,1706774687
2147436167,481,1706774185
2147436167,481,1706772879
2147436167,481,1706772538
2147436167,481,1706771721
2300002835,352,1706771226
2300002835,352,1706770874
2300002835,352,1706770855
2300002835,352,1706770534
2147436167,481,1706770476
2300002835,481,1706770389
2147436167,481,1706767686
2147436167,481,1706766576
2300002835,481,1706764083
2300002835,481,1706764036
2300002835,481,1706764020
2300002835,481,1706763996
2300002835,481,1706763972
2300002835,481,1706763947
2300002835,481,1706763908
2147436167,424,1706761629
2147436167,424,1706761613
2147436167,424,1706761196
2147436167,424,1706761159
2147436167,504,1706752144
2147436167,504,1706752113
2147436167,504,1706752087
2147436167,504,1706752082
2147436167,504,1706752032
2147436167,504,1706752026
2153475107,504,1706751315
2153475107,504,1706751305
2153475107,504,1706751295
2153475107,504,1706751281
2147436167,504,1706750937
2147436167,504,1706750924
2147436167,504,1706750908
2137612599,504,1706749403
2137612599,504,1706749261
2137612599,504,1706749104
2147436167,504,1706745686
2147436167,504,1706706297
2147436167,504,1706706285
2147436167,424,1706694507
2137612599,481,1706693853
2137612599,481,1706693740
2100004420,481,1706693589
2137612599,481,1706693557
2300002965,481,1706693539
2147436167,481,1706693477
2147436167,424,1706683509
2147436167,504,1706678902
2147436167,504,1706678839
2147436167,504,1706678823
2147436167,504,1706678445
2147436167,504,1706678429
2147436167,504,1706678375
2147436167,504,1706678363
2147436167,504,1706677723
2147436167,504,1706677712
2147436167,504,1706677692
2147436167,504,1706677675
2137612599,481,1706677477
2100030831,481,1706677472
2100013954,423,1706677382
2147436167,504,1706675303
2147436167,504,1706675294
2147436167,504,1706675286
2147436167,504,1706675078
2147436167,504,1706674772
2147436167,504,1706674701
2147436167,504,1706666366
2147436167,504,1706666316
2147436167,481,1706666132
2137612599,481,1706665369
2137612599,481,1706665233
2147436167,481,1706663295
2300001053,504,1706662550
2134513386,504,1706602976
2134513386,504,1706602699
2300001053,504,1706602635
2300001053,504,1706602569
2137612599,481,1706599459
2137612599,481,1706596329
2137612599,481,1706595591
2147436167,424,1706595336
2100013954,424,1706595326
2100030831,421,1706592202
2100030831,421,1706592181
2100030831,504,1706592050
2137612599,510,1706579250
2137612599,510,1706579236
2100013954,510,1706579215
3200000052,510,1706579205
2100030831,510,1706579166
2137612599,481,1706518225
2137612599,481,1706517740
2147436167,424,1706516114
2137612599,481,1706515737
2137612599,481,1706514860
2137612599,481,1706514192
2100035630,424,1706508941
2300003142,504,1706508627
2300003142,424,1706508581
2300003142,424,1706508037
2300003142,504,1706507975
2100013954,424,1706507910
2300003141,504,1706507500
2147436167,424,1706489996
2137612599,481,1706250641
2137612599,481,1706247377
2300001053,352,1706247146
2147436167,481,1706246507
2147436167,481,1706246489
2137612599,481,1706246480
2137612599,481,1706246467
2137612599,481,1706245698
2147436167,424,1706228556
2147436167,424,1706228452
2137612599,481,1706164976
2147436167,508,1706159633
2147436167,508,1706159536
2147436167,424,1706155302
2137612599,481,1706084516
2137612599,481,1706082245
2137612599,481,1706077772
2137612599,481,1706077462
2137612599,481,1706076396
2100004420,510,1706074416
2137612599,481,1706074137
2137612599,481,1706074080
2147436167,481,1706074062
2137612599,481,1706074035
2137612599,481,1706073997
2147436167,481,1706073972
2137612599,510,1706071505
2100030831,510,1706071494
2147436167,508,1706070223
2137612599,508,1706070161
2147436167,481,1706069839
2147436167,481,1706063709
2147436167,481,1706063427
3200000052,481,1706063391
2137612599,481,1706060083
2137612599,481,1706059509
2025200271,510,1706057849
2025202481,423,1706056039
2137612599,504,1705998216
2137612599,504,1705998071
2137612599,504,1705997869
2137612599,504,1705997830
2137612599,504,1705997736
2137612599,504,1705997721
2137612599,504,1705997108
2137612599,504,1705995434
2137612599,504,1705993818
2137612599,504,1705993728
2300003041,352,1705986726
3200000052,352,1705986680
3200000052,352,1705986623
2137612599,352,1705986585
2025158135,352,1705986570
2100035630,352,1705986533
2100004084,352,1705984813
2100004420,352,1705984735
2100004084,504,1705984680
2025200271,424,1705984676
2100004084,504,1705984571
2100004084,504,1705984533
2100004084,352,1705984396
2100004084,352,1705984372
2100004084,352,1705984356
2100004084,352,1705984332
2025202481,352,1705984299
2300002967,352,1705984269
2300002965,352,1705984204
2122243317,352,1705984185
2300002965,352,1705984158
2300002965,352,1705984069
2100030831,352,1705984034
2147436167,508,1705983355
2147436167,508,1705983291
2147436167,508,1705983087
2300002965,504,1705970083
2100013954,504,1705970056
2147436167,508,1705968804
2147436167,508,1705968714
2147436167,508,1705968565
2025202481,481,1705967239
2100030831,481,1705967225
2100013954,481,1705967193
2137612599,481,1705966874
2100013954,481,1705966844
2100004084,481,1705966713
2100004420,481,1705966688
2025202481,481,1705966666
2100013954,481,1705926682
3200000052,481,1705925813
2100013954,481,1705925778
2100013954,481,1705925209
2100013954,481,1705924616
2100013954,481,1705924240
2100013954,481,1705924176
2100013954,481,1705923706
2100013954,481,1705923437
2100013954,481,1705923274
2100013954,481,1705923016
2100013954,481,1705922703
2100013954,481,1705922518
2100013954,481,1705921614
2100013954,481,1705921479
2100013954,481,1705920530
2100013954,481,1705920060
2100013954,481,1705919867
2100013954,481,1705919801
2100013954,481,1705919617
2100013954,481,1705919362
2100013954,481,1705918721
2100013954,481,1705918221
2100013954,481,1705918150
2100013954,481,1705918111
2100013954,481,1705917379
2100013954,481,1705917081
2100013954,481,1705916729
2100013954,481,1705916703
2100013954,481,1705916259
2100013954,481,1705915138
2147436167,508,1705912442
2100013954,481,1705912375
2100013954,481,1705912255
2100013954,481,1705911975
2100013954,481,1705911840
2147436167,508,1705911688
2100013954,481,1705911617
2100013954,481,1705911512
2100030831,481,1705911477
2300002965,481,1705911404
3200000052,481,1705911280
2300003100,481,1705911251
2300003100,481,1705911171
2300003100,481,1705911107
3200000052,481,1705910495
3200000052,481,1705910130
2300002965,481,1705909907
2100013954,481,1705909290
3200000052,481,1705909235
2300002965,481,1705909025
2100013954,481,1705908992
2300002965,481,1705908914
2147436167,508,1705908858
3200000052,481,1705908763
2147436167,508,1705908549
3200000052,481,1705908123
2300002965,504,1705908122
3200000052,481,1705908071
2100030831,481,1705908049
2300002965,352,1705907762
2147436167,508,1705907705
2147436167,508,1705907189
2300002967,504,1705903645
2100013954,504,1705903606
2300002965,504,1705903569
2300002965,504,1705903229
3200000052,481,1705901548
2300003100,481,1705901516
3200000052,481,1705901397
2100013954,504,1705901011
2300002965,504,1705900985
3200000052,352,1705900897
3200000052,352,1705900761
3200000052,352,1705900636
2300003100,352,1705900587
3200000052,352,1705900470
2100030831,352,1705900096
2100030831,352,1705899749
2147436167,424,1705897700
2147436167,424,1705897664
2100030831,481,1705897114
2100030831,481,1705897096
2300002967,352,1705896880
2100030831,352,1705896656
2100030831,352,1705896543
2100030831,352,1705896533
2147436167,504,1705890569
2300002965,504,1705889724
2147436167,424,1705889478
2300002965,504,1705889464
2300002965,504,1705888639
2147436167,424,1705888397
2300002965,504,1705886976
2300001503,352,1705885861
2100004420,424,1705882854
2147436167,424,1705882809
2300002965,504,1705652233
2300002965,504,1705651970
2100013954,504,1705640784
2300002965,504,1705640747
2100013954,504,1705640545
2300002965,504,1705640399
2100013954,504,1705639468
2100013954,504,1705639259
2100030831,504,1705639084
2100013954,504,1705638201
2100013954,504,1705637907
2100013954,504,1705637898
2300002965,504,1705632221
2100013954,504,1705632196
2300002965,504,1705632027
2137612599,504,1705630980
2137612599,504,1705630535
2137612599,504,1705630389
2137612599,504,1705628888
2137612599,504,1705627704
2137612599,504,1705627026
2137612599,504,1705626549
2100030831,504,1705626076
2300002965,504,1705626061
2137612599,504,1705626046
2300002965,504,1705625684
2137612599,504,1705625678
2300002965,504,1705623691
2300002965,504,1705568315
2300002965,504,1705568129
2300002965,504,1705568006
2300002965,504,1705567986
2300002965,504,1705567966
2300002965,504,1705567937
2300002965,504,1705567393
2025200271,424,1705564844
2137612599,504,1705558355
2137612599,504,1705556078
2137612599,504,1705543935
2137612599,504,1705543899
2137612599,504,1705543506
2137612599,504,1705543010
2137612599,504,1705541723
2137612599,504,1705458325
2137612599,504,1705458125
2137612599,481,1705457806
2137612599,504,1705455693
2147436167,424,1705451937
2137612599,424,1705450931
2147436167,424,1705450796
2137612599,424,1705450701
2025200271,424,1705450513
2100013954,504,1705450313
2137612599,424,1705449447
2100030831,504,1705448240
2100030831,504,1705448198
2137612599,504,1705396198
2100013954,504,1705394880
2137612599,424,1705393444
2137612599,424,1705393398
2137612599,424,1705393371
2137612599,424,1705393299
2137612599,481,1705391538
2100013954,504,1705390534
2300002965,504,1705390469
2300002967,504,1705390408
2300002965,504,1705390384
2300002965,504,1705390356
2100013954,504,1705390334
2100030831,504,1705390298
2137612599,481,1705390258
2300002967,504,1705390225
2100030831,504,1705390215
2300002965,504,1705390198
2100013954,504,1705390185
2137612599,481,1705390094
2025200271,481,1705390075
2025200271,481,1705390033
3200000067,481,1705388221
2137612599,481,1705388199
2137612599,481,1705388179
2025202481,481,1705388124
2100004420,481,1705388090
2025200271,481,1705387892
2025200271,481,1705387439
2025200271,481,1705386907
2025200271,424,1705386556
2025200271,424,1705383142
2101304584,424,1705382676
2025200271,481,1705382154
2025200271,424,1705382122
3200000073,504,1705369350
2137612599,504,1705369216
3200000073,504,1705363863
2025200271,424,1705363354
2137612599,424,1705363322
2101304584,424,1705363295
3200000073,352,1705363217
3200000073,352,1705362642
3200000067,504,1705309156
2137612599,481,1705305451
2025158135,481,1705305437
2100004084,481,1705305415
2100004084,481,1705305388
2025202481,481,1705305374
2025200271,481,1705305359
2122243317,481,1705305348
2100001788,481,1705305338
2013712994,481,1705305317
2004469118,481,1705305298
2004469118,481,1705305277
3200000073,481,1705305269
3200000073,481,1705305244
3200000073,481,1705305216
3200000067,504,1705303875
3200000067,504,1705303649
3200000067,504,1705301723
3200000073,481,1705300670
3200000073,481,1705300465
2013712994,481,1705300064
3200000067,424,1705299648
3200000073,481,1705299476
2101304584,424,1705298990
2137612599,424,1705298952
2101304584,424,1705298772
2101304584,424,1705298664
3200000073,481,1705296635
3200000073,481,1705295610
3200000073,481,1705294900
3200000073,481,1705294695
3200000073,481,1705292957
3200000073,352,1705292792
2025200271,504,1705289749
2137612599,504,1705289057
2137612599,504,1705289023
2137612599,504,1705288823
2137612599,504,1705288786
2137612599,504,1705288710
2137612599,504,1705288478
2137612599,504,1705287016
2137612599,504,1705286905
2137612599,504,1705286880
2137612599,504,1705286669
2004469118,504,1705286645
2137612599,504,1705286581
2137612599,504,1705286098
2300002524,424,1705283756
2025200271,424,1705283736
2100001788,424,1705283707
2025200271,424,1705283663
2137612599,504,1705283660
2013712994,481,1705282658
2137612599,481,1705282188
2137612599,504,1705282116
2100004084,481,1705282027
2100004084,481,1705281975
3200000073,481,1705281948
2137612599,504,1705279877
2025200271,504,1705277420
2137612599,504,1705277413
2137612599,504,1705277397
2137612599,504,1705277389
2100004084,504,1705277355
2013712994,508,1705277208
2013712994,508,1705277169
2025208363,352,1705045895
2025208363,352,1705045725
2025200271,424,1705037226
2025200271,424,1705036570
2025200271,424,1705036534
2025200271,424,1705036354
3200000073,352,1705035510
3200000073,352,1705032713
320000073,481,1704956144
2147436167,504,1704953721
2013712994,504,1704953708
2122243317,504,1704953701
3200000134,504,1704951134
2122243317,424,1704949268
2100001788,504,1704949213
2122243317,504,1704948850
2122243317,481,1704948342
2122243317,481,1704946946
2100001788,481,1704946924
2300002965,504,1704940626
2122243317,424,1704874694
2100001788,424,1704874622
2100001788,424,1704874571
2100001788,424,1704874514
2100001788,424,1704874495
2122243317,504,1704874212
2137612599,504,1704872175
2122243317,504,1704869119
2122243317,504,1704869102
2004469118,504,1704869088
2122243317,504,1704868597
2025200271,424,1704861935
3200000073,504,1704855644
2100004084,352,1704847816
2025208363,352,1704847586
2025208363,352,1704847450
3200000073,352,1704847443
2013712994,504,1704843744
2013712994,504,1704843654
2137612599,504,1704783343
2137612599,504,1704783264
2137613640,424,1704780905
2137612599,510,1704775197
2123132631,504,1704774451
2100004084,510,1704770424
2100047126,510,1704770390
3200000073,510,1704770381
2147436167,504,1704768039
2123132631,504,1704768004
2123132631,504,1704767947
2123132631,504,1704767730
2147436167,504,1704766970
2123132631,504,1704766919
3200000073,352,1704766893
2137613640,424,1704762110
2100339367,504,1704757595
2100339367,504,1704757490
2100339367,504,1704756560
2013712994,504,1704702724
2137612599,481,1704702243
2025202481,510,1704702232
2025202481,510,1704702218
2025202481,510,1704702060
2122243317,510,1704702050
2100001788,510,1704702039
2025158135,510,1704702018
2013712994,510,1704701982
2100004084,510,1704701927
2025208363,510,1704701885
2100001788,510,1704701874
2004469118,510,1704701856
2100004420,510,1704700081
2100004420,510,1704700032
2100004420,510,1704699869
2137612599,510,1704699805
2123132631,504,1704699648
2153475107,504,1704699374
2100004420,510,1704699304
2100035630,510,1704698731
2107105883,510,1704698700
2100047126,510,1704698675
2025158135,481,1704696482
2100004084,481,1704696135
2100004084,481,1704696022
2100004084,481,1704695742
2100004084,481,1704692285
2100004084,481,1704692257
2100339367,504,1704690805
2100004084,481,1704689600
2100004084,481,1704689324
2100004084,481,1704688907
2100004084,481,1704688269
2137612599,503,1704680500
2137612599,503,1704680442
2137612599,503,1704680372
2137612599,503,1704680254
2025200271,503,1704680148
2013712994,504,1704678909
2100004084,481,1704676883
2137612599,504,1704675985
2137612599,504,1704675942
2137612599,504,1704675921
2137612599,504,1704675883
2137612599,504,1704675793
2004469118,504,1704675790
2137612599,504,1704675650
2025200271,424,1704675534
2025200271,424,1704675388
2025200271,424,1704674777
3200000060,504,1704673938
3200000060,504,1704673878
2025200271,424,1704673858
2013712994,424,1704673848
2137612599,504,1704672502
2137612599,504,1704672438
2025200271,424,1704672298
2137612599,504,1704672257
2137612599,504,1704671899
2137612599,504,1704670082
2101304584,508,1704437138
2101304584,508,1704435027
2137613640,508,1704434956
2110068679,508,1704434927
2137613640,508,1704434725
2137613640,508,1704434547
2137613640,508,1704434522
2137612599,504,1704434464
2137613640,508,1704434331
2140591566,508,1704434223
2025200271,508,1704434158
2025200271,508,1704434144
2137612599,504,1704434068
2137612599,504,1704434021
2137612599,504,1704419965
2137612599,504,1704419871
2140591566,424,1704419793
2110068679,424,1704419566
2025200271,479,1704419115
2025200271,479,1704419087
2137613640,424,1704419044
2025200271,479,1704419028
2140591566,424,1704418629
2137612599,504,1704417738
2137612599,504,1704417673
2137612599,504,1704417611
2137613640,424,1704416287
2137612599,504,1704413813
3251587494,504,1704413250
2137612599,504,1704412985
3251587494,504,1704359961
3251587494,504,1704359256
2137612599,481,1704357956
2137612599,481,1704357946
2100004420,481,1704357928
2025202481,481,1704357917
2025200271,481,1704357905
3251587494,504,1704356349
3251587494,504,1704355601
3251587494,504,1704355170
2100004084,481,1704352712
2100004084,481,1704352651
2013712994,481,1704352472
2013712994,481,1704352028
2100004084,481,1704351493
2100004084,481,1704351447
2137612599,481,1704350909
2137612599,481,1704350555
2025202481,481,1704350541
2025200271,481,1704350521
2122243317,481,1704344677
2100004084,481,1704344539
2004469118,481,1704344522
2013712994,481,1704344478
2100001788,481,1704338241
2100001788,481,1704338194
2122243317,481,1704338085
2100001788,481,1704338045
2122243317,481,1704332912
2122243317,504,1704324341
2122243317,504,1704324326
2122243317,504,1704324304
2100001788,504,1704324290
2137612599,481,1704268400
2137612599,481,1704268358
2137612599,481,1704267297
2025158135,481,1704267258
2137612599,504,1704267256
2025208363,481,1704267224
2122243317,481,1704267182
2013712994,481,1704266779
2100001788,481,1704266647
2004469118,481,1704266587
2013712994,481,1704266529
2025158135,424,1704264414
2100001788,424,1704263866
2100001788,424,1704263823
2013712994,481,1704263757
2013712994,481,1704263671
2013712994,481,1704263655
2013712994,481,1704263602
2100001788,424,1704261099
2100001788,424,1704261042
2025200271,352,1704257769
2025200271,352,1704257702
2025200271,352,1704257611
2025200271,352,1704257602
2025200271,352,1704257376
2025200271,352,1704257367
2025200271,352,1704257329
2137612599,504,1704257318
2137612599,510,1704251369
2004469118,510,1704249900
2137612599,504,1704246859
2025200271,510,1704241794
2025200271,510,1704241768
2025200271,510,1704241745
2137612599,510,1704240408
2025200271,510,1704240379
2025208363,504,1704238361
2013712994,504,1704238340
2013712994,504,1704238196
2013712994,352,1704181479
2100004084,352,1704181182
2013712994,352,1704181097
2025200271,352,1704180394
2025200271,508,1704179398
2025200271,508,1704179214
2013712994,508,1704178084
2013712994,508,1704177943
2013712994,508,1704177298
2004469118,508,1704177262
2004469118,508,1704177111
2013712994,508,1704177081
2013712994,508,1704177064
2025208363,508,1704177009
2137612599,510,1704170274
2137612599,510,1704169840
2137612599,510,1704169816
2013712994,510,1704169771
2137612599,510,1704169719
2137612599,510,1704169578
2137612599,510,1704169536
2137612599,510,1704169529
2137612599,510,1704169515
2137612599,510,1704168990
2137612599,510,1704168985
2004469118,510,1704168963
2025208363,510,1704168933
2004469118,510,1704168860
2025202481,510,1704168843
2137612599,510,1704168777
2100046977,510,1704168749
2137612599,504,1704166532
2137612599,504,1704166493
2137612599,504,1704166372
2137612599,504,1704166196
2137612599,504,1704155154
2137612599,504,1704155037
2137612599,504,1704154995
2137612599,504,1704154914
2137612599,504,1704154878
2137612599,504,1704154582
2137612599,504,1704154119
2137612599,504,1704154106
3200010218,510,1703902178
2100035630,510,1703902157
2141509195,510,1703902068
2137612599,504,1703834757
2137612599,504,1703834411
2137612599,504,1703834138
2137612599,504,1703832583
2137612599,504,1703832260
2137612599,504,1703830701
2137612599,504,1703827568
2025200271,504,1703826299
2004469118,504,1703826285
2013712994,504,1703826246
2013712994,504,1703826209
2137612599,504,1703819536
3251587494,504,1703817704
2025200271,504,1703817477
2025200271,504,1703817415
2100004084,352,1703814215
2013712994,352,1703814131
2100004084,352,1703814005
2025208363,352,1703813720
2025200271,352,1703813651
2025200271,352,1703813605
2100004084,423,1703755138
2100004084,423,1703751654
2013712994,504,1703744439
2013712994,504,1703743860
2013712994,352,1703741254
2025200271,504,1703741177
2025200271,504,1703741111
2025200271,504,1703741091
2025200271,504,1703741024
2025200271,504,1703740879
2025200271,504,1703740816
2025200271,504,1703740748
2025200271,504,1703740733
2025200271,504,1703740102
2013712994,510,1703648414
2143442517,510,1703648329
3200010218,510,1703648313
2025200271,510,1703648283
2025202481,510,1703648175
2141509195,510,1703648157
2100046977,510,1703648126
2100004420,510,1703648106
2100004084,510,1703648097
2100004084,510,1703648081
2100046977,510,1703648046
2025200271,510,1703648020
2025208363,510,1703648014
2025208363,510,1703648003
2100035630,510,1703647977
2025202481,510,1703647954
2025202481,510,1703647927
2004469118,510,1703647843
3200010218,510,1703647835
2143442517,510,1703647744
2137612599,510,1703647677
2013712994,510,1703647650
2013712994,510,1703647620
2004469118,510,1703641937
2137612599,510,1703575536
2141509195,510,1703571977
2025202481,510,1703571932
2013712994,510,1703561967
2137612599,510,1703561954
2025202481,510,1703561155
2025208363,352,1703556678
2025208363,352,1703556626
2013712994,352,1703556504
2100004084,352,1703549495
2100004084,352,1703549479
2025208363,352,1703549347
2025208363,352,1703549328
2137612599,510,1703547156
2004469118,481,1703233521
2004469118,481,1703231976
2004469118,481,1703231461
2004469118,481,1703231114
2004469118,481,1703230973
2004469118,481,1703230953
2013712994,352,1703230890
2141985186,504,1703219343
2143442517,504,1703218825
2141509195,504,1703218789
2025200271,479,1703145933
2025200271,479,1703145393
